from,to,carrier,departure,days_to_departure,price
Moscow,Simferopol,Аэрофлот,2014-07-06,5,3974
Moscow,Simferopol,Аэрофлот,2014-07-06,6,4402
Moscow,Simferopol,Аэрофлот,2014-07-06,7,4174
Moscow,Simferopol,Аэрофлот,2014-07-06,12,4064
Moscow,Simferopol,Аэрофлот,2014-07-06,13,4230
Moscow,Simferopol,Аэрофлот,2014-07-06,19,4060
Moscow,Simferopol,Аэрофлот,2014-07-06,20,3805
Moscow,Simferopol,Аэрофлот,2014-07-06,24,3831
Moscow,Simferopol,Аэрофлот,2014-07-06,26,4408
Moscow,Simferopol,Аэрофлот,2014-07-06,28,3936
Moscow,Simferopol,Аэрофлот,2014-07-06,29,4066
Moscow,Simferopol,Аэрофлот,2014-07-06,30,4408
Moscow,Simferopol,Аэрофлот,2014-07-06,48,3888
Moscow,Simferopol,Аэрофлот,2014-07-06,50,4042
Moscow,Simferopol,Аэрофлот,2014-07-06,59,3831
Moscow,Simferopol,Аэрофлот,2014-07-06,61,4225
Moscow,Simferopol,Аэрофлот,2014-07-06,62,4225
Moscow,Simferopol,Аэрофлот,2014-07-06,63,4013
Moscow,Simferopol,Аэрофлот,2014-07-06,64,3868
Moscow,Simferopol,Аэрофлот,2014-07-06,65,3868
Moscow,Simferopol,Аэрофлот,2014-07-06,66,4423
Moscow,Simferopol,Аэрофлот,2014-07-06,67,3755
Moscow,Simferopol,Аэрофлот,2014-07-06,69,4013
Moscow,Simferopol,Аэрофлот,2014-07-06,71,3241
Moscow,Simferopol,Аэрофлот,2014-07-06,72,3155
Moscow,Simferopol,Аэрофлот,2014-07-06,73,3241
Moscow,Simferopol,Аэрофлот,2014-07-06,74,4938
Moscow,Simferopol,Аэрофлот,2014-07-06,75,4013
Moscow,Simferopol,Аэрофлот,2014-07-06,80,4284
Moscow,Simferopol,Аэрофлот,2014-07-06,81,4925
Moscow,Simferopol,Аэрофлот,2014-07-06,83,4428
Moscow,Simferopol,Аэрофлот,2014-07-05,0,5134
Moscow,Simferopol,Аэрофлот,2014-07-05,7,4598
Moscow,Simferopol,Аэрофлот,2014-07-05,8,4598
Moscow,Simferopol,Аэрофлот,2014-07-05,11,9205
Moscow,Simferopol,Аэрофлот,2014-07-05,18,4340
Moscow,Simferopol,Аэрофлот,2014-07-05,19,3575
Moscow,Simferopol,Аэрофлот,2014-07-05,20,4062
Moscow,Simferopol,Аэрофлот,2014-07-05,21,3994
Moscow,Simferopol,Аэрофлот,2014-07-05,23,5079
Moscow,Simferopol,Аэрофлот,2014-07-05,29,4276
Moscow,Simferopol,Аэрофлот,2014-07-05,59,4100
Moscow,Simferopol,Аэрофлот,2014-07-05,60,4013
Moscow,Simferopol,Аэрофлот,2014-07-05,62,4003
Moscow,Simferopol,Аэрофлот,2014-07-05,63,3868
Moscow,Simferopol,Аэрофлот,2014-07-05,64,4423
Moscow,Simferopol,Аэрофлот,2014-07-05,65,4135
Moscow,Simferopol,Аэрофлот,2014-07-05,66,3048
Moscow,Simferopol,Аэрофлот,2014-07-05,67,2726
Moscow,Simferopol,Аэрофлот,2014-07-05,69,3808
Moscow,Simferopol,Аэрофлот,2014-07-05,70,3618
Moscow,Simferopol,Аэрофлот,2014-07-05,71,3701
Moscow,Simferopol,Аэрофлот,2014-07-05,72,4013
Moscow,Simferopol,Аэрофлот,2014-07-05,74,4206
Moscow,Simferopol,Аэрофлот,2014-07-05,82,4142
Moscow,Simferopol,Аэрофлот,2014-07-05,83,4021
Moscow,Simferopol,Аэрофлот,2014-07-05,84,4021
Moscow,Simferopol,Аэрофлот,2014-07-04,3,4230
Moscow,Simferopol,Аэрофлот,2014-07-04,6,4016
Moscow,Simferopol,Аэрофлот,2014-07-04,14,4192
Moscow,Simferopol,Аэрофлот,2014-07-04,15,3925
Moscow,Simferopol,Аэрофлот,2014-07-04,17,4101
Moscow,Simferopol,Аэрофлот,2014-07-04,18,4230
Moscow,Simferopol,Аэрофлот,2014-07-04,20,4026
Moscow,Simferopol,Аэрофлот,2014-07-04,22,3890
Moscow,Simferopol,Аэрофлот,2014-07-04,25,4066
Moscow,Simferopol,Аэрофлот,2014-07-04,40,4230
Moscow,Simferopol,Аэрофлот,2014-07-04,50,3888
Moscow,Simferopol,Аэрофлот,2014-07-04,56,3679
Moscow,Simferopol,Аэрофлот,2014-07-04,57,3630
Moscow,Simferopol,Аэрофлот,2014-07-04,58,3722
Moscow,Simferopol,Аэрофлот,2014-07-04,59,4013
Moscow,Simferopol,Аэрофлот,2014-07-04,60,4423
Moscow,Simferopol,Аэрофлот,2014-07-04,61,3888
Moscow,Simferopol,Аэрофлот,2014-07-04,62,4013
Moscow,Simferopol,Аэрофлот,2014-07-04,66,3627
Moscow,Simferopol,Аэрофлот,2014-07-04,67,3787
Moscow,Simferopol,Аэрофлот,2014-07-04,68,3369
Moscow,Simferopol,Аэрофлот,2014-07-04,69,3306
Moscow,Simferopol,Аэрофлот,2014-07-04,70,3048
Moscow,Simferopol,Аэрофлот,2014-07-04,71,3908
Moscow,Simferopol,Аэрофлот,2014-07-04,78,4423
Moscow,Simferopol,Аэрофлот,2014-07-03,0,4246
Moscow,Simferopol,Аэрофлот,2014-07-03,2,4326
Moscow,Simferopol,Аэрофлот,2014-07-03,7,4060
Moscow,Simferopol,Аэрофлот,2014-07-03,11,3888
Moscow,Simferopol,Аэрофлот,2014-07-03,13,4230
Moscow,Simferopol,Аэрофлот,2014-07-03,14,3925
Moscow,Simferopol,Аэрофлот,2014-07-03,15,8460
Moscow,Simferopol,Аэрофлот,2014-07-03,17,4230
Moscow,Simferopol,Аэрофлот,2014-07-03,18,4022
Moscow,Simferopol,Аэрофлот,2014-07-03,19,4124
Moscow,Simferopol,Аэрофлот,2014-07-03,20,4060
Moscow,Simferopol,Аэрофлот,2014-07-03,21,3888
Moscow,Simferopol,Аэрофлот,2014-07-03,23,4194
Moscow,Simferopol,Аэрофлот,2014-07-03,25,4066
Moscow,Simferopol,Аэрофлот,2014-07-03,26,3860
Moscow,Simferopol,Аэрофлот,2014-07-03,27,3753
Moscow,Simferopol,Аэрофлот,2014-07-03,34,3888
Moscow,Simferopol,Аэрофлот,2014-07-03,51,4230
Moscow,Simferopol,Аэрофлот,2014-07-03,56,4217
Moscow,Simferopol,Аэрофлот,2014-07-03,57,3888
Moscow,Simferopol,Аэрофлот,2014-07-03,61,3875
Moscow,Simferopol,Аэрофлот,2014-07-03,65,3348
Moscow,Simferopol,Аэрофлот,2014-07-03,66,3530
Moscow,Simferopol,Аэрофлот,2014-07-03,68,3971
Moscow,Simferopol,Аэрофлот,2014-07-03,70,4013
Moscow,Simferopol,Аэрофлот,2014-07-03,71,4013
Moscow,Simferopol,Аэрофлот,2014-07-03,78,4109
Moscow,Simferopol,Аэрофлот,2014-07-03,79,3794
Moscow,Simferopol,Аэрофлот,2014-07-03,89,3712
Moscow,Simferopol,Аэрофлот,2014-07-02,1,4316
Moscow,Simferopol,Аэрофлот,2014-07-02,3,4269
Moscow,Simferopol,Аэрофлот,2014-07-02,4,4230
Moscow,Simferopol,Аэрофлот,2014-07-02,5,4287
Moscow,Simferopol,Аэрофлот,2014-07-02,10,4230
Moscow,Simferopol,Аэрофлот,2014-07-02,12,4230
Moscow,Simferopol,Аэрофлот,2014-07-02,13,4602
Moscow,Simferopol,Аэрофлот,2014-07-02,17,4404
Moscow,Simferopol,Аэрофлот,2014-07-02,19,4902
Moscow,Simferopol,Аэрофлот,2014-07-02,25,4399
Moscow,Simferopol,Аэрофлот,2014-07-02,26,4066
Moscow,Simferopol,Аэрофлот,2014-07-02,45,4003
Moscow,Simferopol,Аэрофлот,2014-07-02,48,3888
Moscow,Simferopol,Аэрофлот,2014-07-02,58,4013
Moscow,Simferopol,Аэрофлот,2014-07-02,60,4013
Moscow,Simferopol,Аэрофлот,2014-07-02,64,4013
Moscow,Simferopol,Аэрофлот,2014-07-02,65,3357
Moscow,Simferopol,Аэрофлот,2014-07-02,66,3369
Moscow,Simferopol,Аэрофлот,2014-07-02,67,4225
Moscow,Simferopol,Аэрофлот,2014-07-02,68,4013
Moscow,Simferopol,Аэрофлот,2014-07-02,69,3627
Moscow,Simferopol,Аэрофлот,2014-07-02,71,4080
Moscow,Simferopol,Аэрофлот,2014-07-02,77,4013
Moscow,Simferopol,Аэрофлот,2014-07-02,84,3892
Moscow,Simferopol,Аэрофлот,2014-07-02,85,3781
Moscow,Simferopol,Аэрофлот,2014-07-02,86,3781
Moscow,Simferopol,Аэрофлот,2014-07-02,87,3892
Moscow,Simferopol,Аэрофлот,2014-07-02,88,3647
Moscow,Simferopol,Аэрофлот,2014-07-01,0,4385
Moscow,Simferopol,Аэрофлот,2014-07-01,1,5132
Moscow,Simferopol,Аэрофлот,2014-07-01,2,4133
Moscow,Simferopol,Аэрофлот,2014-07-01,3,4233
Moscow,Simferopol,Аэрофлот,2014-07-01,4,4060
Moscow,Simferopol,Аэрофлот,2014-07-01,6,4362
Moscow,Simferopol,Аэрофлот,2014-07-01,8,4174
Moscow,Simferopol,Аэрофлот,2014-07-01,9,4230
Moscow,Simferopol,Аэрофлот,2014-07-01,10,4178
Moscow,Simferopol,Аэрофлот,2014-07-01,11,4252
Moscow,Simferopol,Аэрофлот,2014-07-01,12,4260
Moscow,Simferopol,Аэрофлот,2014-07-01,17,3744
Moscow,Simferopol,Аэрофлот,2014-07-01,18,3974
Moscow,Simferopol,Аэрофлот,2014-07-01,23,4506
Moscow,Simferopol,Аэрофлот,2014-07-01,24,4066
Moscow,Simferopol,Аэрофлот,2014-07-01,26,4408
Moscow,Simferopol,Аэрофлот,2014-07-01,45,4423
Moscow,Simferopol,Аэрофлот,2014-07-01,46,4042
Moscow,Simferopol,Аэрофлот,2014-07-01,53,3888
Moscow,Simferopol,Аэрофлот,2014-07-01,54,4013
Moscow,Simferopol,Аэрофлот,2014-07-01,55,3820
Moscow,Simferopol,Аэрофлот,2014-07-01,56,3963
Moscow,Simferopol,Аэрофлот,2014-07-01,59,3704
Moscow,Simferopol,Аэрофлот,2014-07-01,61,3868
Moscow,Simferopol,Аэрофлот,2014-07-01,62,3179
Moscow,Simferopol,Аэрофлот,2014-07-01,63,3499
Moscow,Simferopol,Аэрофлот,2014-07-01,64,3177
Moscow,Simferopol,Аэрофлот,2014-07-01,65,3351
Moscow,Simferopol,Аэрофлот,2014-07-01,66,3737
Moscow,Simferopol,Аэрофлот,2014-07-01,67,3410
Moscow,Simferopol,Аэрофлот,2014-07-01,68,3627
Moscow,Simferopol,Аэрофлот,2014-07-01,69,4138
Moscow,Simferopol,Аэрофлот,2014-07-01,70,4013
Moscow,Simferopol,Аэрофлот,2014-07-01,71,4270
Moscow,Simferopol,Аэрофлот,2014-07-01,72,4035
Moscow,Simferopol,Аэрофлот,2014-07-01,74,3927
Moscow,Simferopol,Аэрофлот,2014-07-01,75,4089
Moscow,Simferopol,Аэрофлот,2014-07-01,76,4013
Moscow,Simferopol,Аэрофлот,2014-07-01,77,4021
Moscow,Simferopol,Аэрофлот,2014-07-01,78,4021
Moscow,Simferopol,Аэрофлот,2014-07-01,80,3732
Moscow,Simferopol,Аэрофлот,2014-07-01,81,5318
Moscow,Simferopol,Аэрофлот,2014-07-01,84,4069
Moscow,Simferopol,Аэрофлот,2014-07-01,86,4006
Moscow,Simferopol,Аэрофлот,2014-07-01,87,4092
Moscow,Simferopol,Аэрофлот,2014-07-01,90,3657
Moscow,Simferopol,Аэрофлот,2014-06-30,1,4423
Moscow,Simferopol,Аэрофлот,2014-06-30,2,4474
Moscow,Simferopol,Аэрофлот,2014-06-30,6,4406
Moscow,Simferopol,Аэрофлот,2014-06-30,7,4230
Moscow,Simferopol,Аэрофлот,2014-06-30,8,3999
Moscow,Simferopol,Аэрофлот,2014-06-30,9,4602
Moscow,Simferopol,Аэрофлот,2014-06-30,10,3976
Moscow,Simferopol,Аэрофлот,2014-06-30,11,4184
Moscow,Simferopol,Аэрофлот,2014-06-30,12,4326
Moscow,Simferopol,Аэрофлот,2014-06-30,14,3888
Moscow,Simferopol,Аэрофлот,2014-06-30,16,4502
Moscow,Simferopol,Аэрофлот,2014-06-30,17,3974
Moscow,Simferopol,Аэрофлот,2014-06-30,18,4207
Moscow,Simferopol,Аэрофлот,2014-06-30,20,4408
Moscow,Simferopol,Аэрофлот,2014-06-30,24,3909
Moscow,Simferopol,Аэрофлот,2014-06-30,57,4217
Moscow,Simferopol,Аэрофлот,2014-06-30,58,3575
Moscow,Simferopol,Аэрофлот,2014-06-30,59,3981
Moscow,Simferopol,Аэрофлот,2014-06-30,60,3781
Moscow,Simferopol,Аэрофлот,2014-06-30,61,3520
Moscow,Simferopol,Аэрофлот,2014-06-30,62,3222
Moscow,Simferopol,Аэрофлот,2014-06-30,63,4013
Moscow,Simferopol,Аэрофлот,2014-06-30,65,3530
Moscow,Simferopol,Аэрофлот,2014-06-30,66,3048
Moscow,Simferopol,Аэрофлот,2014-06-30,69,4013
Moscow,Simferopol,Аэрофлот,2014-06-30,72,3973
Moscow,Simferopol,Аэрофлот,2014-06-30,73,3820
Moscow,Simferopol,Аэрофлот,2014-06-30,74,3820
Moscow,Simferopol,Аэрофлот,2014-06-30,75,3776
Moscow,Simferopol,Аэрофлот,2014-06-30,76,3839
Moscow,Simferopol,Аэрофлот,2014-06-30,88,3749
Moscow,Simferopol,Аэрофлот,2014-06-29,1,4691
Moscow,Simferopol,Аэрофлот,2014-06-29,2,4414
Moscow,Simferopol,Аэрофлот,2014-06-29,10,4357
Moscow,Simferopol,Аэрофлот,2014-06-29,11,4006
Moscow,Simferopol,Аэрофлот,2014-06-29,12,4017
Moscow,Simferopol,Аэрофлот,2014-06-29,13,3888
Moscow,Simferopol,Аэрофлот,2014-06-29,14,4230
Moscow,Simferopol,Аэрофлот,2014-06-29,15,3926
Moscow,Simferopol,Аэрофлот,2014-06-29,16,4404
Moscow,Simferopol,Аэрофлот,2014-06-29,17,4059
Moscow,Simferopol,Аэрофлот,2014-06-29,18,4408
Moscow,Simferopol,Аэрофлот,2014-06-29,19,4408
Moscow,Simferopol,Аэрофлот,2014-06-29,21,4194
Moscow,Simferopol,Аэрофлот,2014-06-29,23,4408
Moscow,Simferopol,Аэрофлот,2014-06-29,44,3679
Moscow,Simferopol,Аэрофлот,2014-06-29,46,3888
Moscow,Simferopol,Аэрофлот,2014-06-29,52,4114
Moscow,Simferopol,Аэрофлот,2014-06-29,53,3888
Moscow,Simferopol,Аэрофлот,2014-06-29,55,3929
Moscow,Simferopol,Аэрофлот,2014-06-29,60,4013
Moscow,Simferopol,Аэрофлот,2014-06-29,61,4423
Moscow,Simferopol,Аэрофлот,2014-06-29,64,3971
Moscow,Simferopol,Аэрофлот,2014-06-29,65,4398
Moscow,Simferopol,Аэрофлот,2014-06-29,67,2726
Moscow,Simferopol,Аэрофлот,2014-06-29,68,4013
Moscow,Simferopol,Аэрофлот,2014-06-29,71,4423
Moscow,Simferopol,Аэрофлот,2014-06-29,72,4527
Moscow,Simferopol,Аэрофлот,2014-06-29,73,4013
Moscow,Simferopol,Аэрофлот,2014-06-29,76,3718
Moscow,Simferopol,Аэрофлот,2014-06-29,78,3566
Moscow,Simferopol,Аэрофлот,2014-06-28,1,5132
Moscow,Simferopol,Аэрофлот,2014-06-28,5,4326
Moscow,Simferopol,Аэрофлот,2014-06-28,6,3976
Moscow,Simferopol,Аэрофлот,2014-06-28,10,4230
Moscow,Simferopol,Аэрофлот,2014-06-28,12,4230
Moscow,Simferopol,Аэрофлот,2014-06-28,13,3974
Moscow,Simferopol,Аэрофлот,2014-06-28,14,4062
Moscow,Simferopol,Аэрофлот,2014-06-28,15,4236
Moscow,Simferopol,Аэрофлот,2014-06-28,16,4435
Moscow,Simferopol,Аэрофлот,2014-06-28,21,4194
Moscow,Simferopol,Аэрофлот,2014-06-28,22,4194
Moscow,Simferopol,Аэрофлот,2014-06-28,43,3888
Moscow,Simferopol,Аэрофлот,2014-06-28,51,5611
Moscow,Simferopol,Аэрофлот,2014-06-28,52,4114
Moscow,Simferopol,Аэрофлот,2014-06-28,53,3820
Moscow,Simferopol,Аэрофлот,2014-06-28,54,3820
Moscow,Simferopol,Аэрофлот,2014-06-28,56,4225
Moscow,Simferopol,Аэрофлот,2014-06-28,58,3947
Moscow,Simferopol,Аэрофлот,2014-06-28,59,3321
Moscow,Simferopol,Аэрофлот,2014-06-28,60,3929
Moscow,Simferopol,Аэрофлот,2014-06-28,62,4423
Moscow,Simferopol,Аэрофлот,2014-06-28,63,3577
Moscow,Simferopol,Аэрофлот,2014-06-28,64,3796
Moscow,Simferopol,Аэрофлот,2014-06-28,65,3627
Moscow,Simferopol,Аэрофлот,2014-06-28,66,3530
Moscow,Simferopol,Аэрофлот,2014-06-28,67,3938
Moscow,Simferopol,Аэрофлот,2014-06-28,68,6019
Moscow,Simferopol,Аэрофлот,2014-06-28,69,4270
Moscow,Simferopol,Аэрофлот,2014-06-28,70,4423
Moscow,Simferopol,Аэрофлот,2014-06-28,71,3927
Moscow,Simferopol,Аэрофлот,2014-06-28,73,3755
Moscow,Simferopol,Аэрофлот,2014-06-28,74,4627
Moscow,Simferopol,Аэрофлот,2014-06-28,75,3891
Moscow,Simferopol,Аэрофлот,2014-06-28,77,4021
Moscow,Simferopol,Аэрофлот,2014-06-28,78,3959
Moscow,Simferopol,Аэрофлот,2014-06-28,84,3844
Moscow,Simferopol,Аэрофлот,2014-06-28,86,4281
Moscow,Simferopol,Аэрофлот,2014-06-28,87,3797
Moscow,Simferopol,Аэрофлот,2014-06-27,0,4712
Moscow,Simferopol,Аэрофлот,2014-06-27,5,4230
Moscow,Simferopol,Аэрофлот,2014-06-27,11,4008
Moscow,Simferopol,Аэрофлот,2014-06-27,12,4404
Moscow,Simferopol,Аэрофлот,2014-06-27,13,3946
Moscow,Simferopol,Аэрофлот,2014-06-27,14,3885
Moscow,Simferopol,Аэрофлот,2014-06-27,18,4604
Moscow,Simferopol,Аэрофлот,2014-06-27,43,3638
Moscow,Simferopol,Аэрофлот,2014-06-27,44,3888
Moscow,Simferopol,Аэрофлот,2014-06-27,46,4002
Moscow,Simferopol,Аэрофлот,2014-06-27,49,4230
Moscow,Simferopol,Аэрофлот,2014-06-27,53,4423
Moscow,Simferopol,Аэрофлот,2014-06-27,54,4116
Moscow,Simferopol,Аэрофлот,2014-06-27,55,4423
Moscow,Simferopol,Аэрофлот,2014-06-27,57,4013
Moscow,Simferopol,Аэрофлот,2014-06-27,58,4209
Moscow,Simferopol,Аэрофлот,2014-06-27,59,4013
Moscow,Simferopol,Аэрофлот,2014-06-27,61,4013
Moscow,Simferopol,Аэрофлот,2014-06-27,62,3369
Moscow,Simferopol,Аэрофлот,2014-06-27,63,4013
Moscow,Simferopol,Аэрофлот,2014-06-27,64,4177
Moscow,Simferopol,Аэрофлот,2014-06-27,66,4013
Moscow,Simferopol,Аэрофлот,2014-06-27,67,3486
Moscow,Simferopol,Аэрофлот,2014-06-27,69,4423
Moscow,Simferopol,Аэрофлот,2014-06-27,70,3927
Moscow,Simferopol,Аэрофлот,2014-06-27,71,4013
Moscow,Simferopol,Аэрофлот,2014-06-27,73,3781
Moscow,Simferopol,Аэрофлот,2014-06-26,2,4230
Moscow,Simferopol,Аэрофлот,2014-06-26,6,3890
Moscow,Simferopol,Аэрофлот,2014-06-26,7,4406
Moscow,Simferopol,Аэрофлот,2014-06-26,10,4230
Moscow,Simferopol,Аэрофлот,2014-06-26,13,3724
Moscow,Simferopol,Аэрофлот,2014-06-26,14,6345
Moscow,Simferopol,Аэрофлот,2014-06-26,19,4085
Moscow,Simferopol,Аэрофлот,2014-06-26,40,3615
Moscow,Simferopol,Аэрофлот,2014-06-26,41,4423
Moscow,Simferopol,Аэрофлот,2014-06-26,42,3888
Moscow,Simferopol,Аэрофлот,2014-06-26,43,4059
Moscow,Simferopol,Аэрофлот,2014-06-26,44,4230
Moscow,Simferopol,Аэрофлот,2014-06-26,50,3723
Moscow,Simferopol,Аэрофлот,2014-06-26,51,4013
Moscow,Simferopol,Аэрофлот,2014-06-26,63,2726
Moscow,Simferopol,Аэрофлот,2014-06-26,64,4013
Moscow,Simferopol,Аэрофлот,2014-06-26,68,4013
Moscow,Simferopol,Аэрофлот,2014-06-26,74,4423
Moscow,Simferopol,Аэрофлот,2014-06-26,84,3617
Moscow,Simferopol,Аэрофлот,2014-06-25,1,4147
Moscow,Simferopol,Аэрофлот,2014-06-25,2,4128
Moscow,Simferopol,Аэрофлот,2014-06-25,4,3907
Moscow,Simferopol,Аэрофлот,2014-06-25,5,4602
Moscow,Simferopol,Аэрофлот,2014-06-25,6,4362
Moscow,Simferopol,Аэрофлот,2014-06-25,7,4275
Moscow,Simferopol,Аэрофлот,2014-06-25,8,4261
Moscow,Simferopol,Аэрофлот,2014-06-25,9,4353
Moscow,Simferopol,Аэрофлот,2014-06-25,11,3974
Moscow,Simferopol,Аэрофлот,2014-06-25,13,4002
Moscow,Simferopol,Аэрофлот,2014-06-25,18,4066
Moscow,Simferopol,Аэрофлот,2014-06-25,29,4114
Moscow,Simferopol,Аэрофлот,2014-06-25,33,4230
Moscow,Simferopol,Аэрофлот,2014-06-25,39,3761
Moscow,Simferopol,Аэрофлот,2014-06-25,50,483
Moscow,Simferopol,Аэрофлот,2014-06-25,51,4217
Moscow,Simferopol,Аэрофлот,2014-06-25,52,3820
Moscow,Simferopol,Аэрофлот,2014-06-25,54,3888
Moscow,Simferopol,Аэрофлот,2014-06-25,55,4013
Moscow,Simferopol,Аэрофлот,2014-06-25,57,4013
Moscow,Simferopol,Аэрофлот,2014-06-25,60,3369
Moscow,Simferopol,Аэрофлот,2014-06-25,62,3691
Moscow,Simferopol,Аэрофлот,2014-06-25,63,4013
Moscow,Simferopol,Аэрофлот,2014-06-25,64,4270
Moscow,Simferopol,Аэрофлот,2014-06-25,65,3772
Moscow,Simferopol,Аэрофлот,2014-06-25,66,4013
Moscow,Simferopol,Аэрофлот,2014-06-24,0,4779
Moscow,Simferopol,Аэрофлот,2014-06-24,2,4020
Moscow,Simferopol,Аэрофлот,2014-06-24,3,4123
Moscow,Simferopol,Аэрофлот,2014-06-24,4,3925
Moscow,Simferopol,Аэрофлот,2014-06-24,8,4230
Moscow,Simferopol,Аэрофлот,2014-06-24,10,4064
Moscow,Simferopol,Аэрофлот,2014-06-24,12,3926
Moscow,Simferopol,Аэрофлот,2014-06-24,25,4230
Moscow,Simferopol,Аэрофлот,2014-06-24,40,3700
Moscow,Simferopol,Аэрофлот,2014-06-24,41,3888
Moscow,Simferopol,Аэрофлот,2014-06-24,46,3888
Moscow,Simferopol,Аэрофлот,2014-06-24,47,4189
Moscow,Simferopol,Аэрофлот,2014-06-24,49,3888
Moscow,Simferopol,Аэрофлот,2014-06-24,50,4423
Moscow,Simferopol,Аэрофлот,2014-06-24,51,4423
Moscow,Simferopol,Аэрофлот,2014-06-24,53,4423
Moscow,Simferopol,Аэрофлот,2014-06-24,61,4013
Moscow,Simferopol,Аэрофлот,2014-06-24,73,4273
Moscow,Simferopol,Аэрофлот,2014-06-23,0,4294
Moscow,Simferopol,Аэрофлот,2014-06-23,1,4602
Moscow,Simferopol,Аэрофлот,2014-06-23,2,3976
Moscow,Simferopol,Аэрофлот,2014-06-23,6,3888
Moscow,Simferopol,Аэрофлот,2014-06-23,8,4118
Moscow,Simferopol,Аэрофлот,2014-06-23,9,4190
Moscow,Simferopol,Аэрофлот,2014-06-23,10,4230
Moscow,Simferopol,Аэрофлот,2014-06-23,11,4003
Moscow,Simferopol,Аэрофлот,2014-06-23,16,4066
Moscow,Simferopol,Аэрофлот,2014-06-23,40,4013
Moscow,Simferopol,Аэрофлот,2014-06-23,47,3948
